,game_id,starting_nfelo_home,starting_nfelo_away,hfa_mod,home_bye_mod,away_bye_mod,div_game_mod,dif_surface_mod,home_time_advantage_mod,home_538_qb_adj,away_538_qb_adj,home_net_qb_mod,home_net_bye_mod,nfelo_dif_base,nfelo_dif_open,nfelo_dif_close,nfelo_home_line_open,nfelo_home_line_close,nfelo_home_probability_close,nfelo_home_probability_open,nfelo_home_cover_prob_close,nfelo_home_push_prob_close,nfelo_home_loss_prob_close,nfelo_away_cover_prob_close,nfelo_away_push_prob_close,nfelo_away_loss_prob_close,home_open_ev,away_open_ev,home_close_ev,away_close_ev,home_clv_from_open,away_clv_from_open,home_line_open,home_line_open_price,away_line_open_price,home_line_close,home_line_close_price,away_line_close_price,total_line_open,under_price_open,over_price_open,total_line_close,under_price_close,over_price_close,home_implied_win_probability_open,home_implied_win_probability_close,hfa_base_mod
2817,2019_10_SEA_SF,1582.4721,1546.1419,46.125,0.0,-0.0,-23.175,17.925,0.0,8.0311,23.0746,-15.0435,0.0,67.4118,111.6106,111.6106,-4.0,-4.0,0.6553,0.6553,0.4057,0.0,0.5943,0.5943,0.0,0.4057,-0.2254,0.1345,-0.2254,0.1345,0.0,0.0,-6.5,,,-6.5,-110.0,-110.0,,,,47.0,-104.0,-107.0,0.7326,0.7326,51.375
2818,2019_11_PIT_CLE,1499.1309,1627.6089,28.05,0.0,-0.0,-23.05,0.0,0.0,-5.7947,-90.5451,84.7504,0.0,-15.6776,22.9315,22.9315,-1.0,-1.0,0.533,0.533,0.3566,0.0864,0.557,0.557,0.0864,0.3566,-0.2329,0.1498,-0.2329,0.1498,0.0,0.0,-3.0,,,-3.0,-109.0,-111.0,,,,41.5,-108.0,-103.0,0.6143,0.6143,51.1
2819,2019_11_HOU_BAL,1613.4873,1558.7019,20.5,0.0,-39.75,-0.0,0.0,9.15,39.5332,24.9234,14.6098,39.75,89.8952,121.2314,121.2314,-4.5,-4.5,0.6677,0.6677,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,-4.5,,,-4.5,,,,,,51.0,-105.0,-106.0,0.6677,0.6677,51.1
2820,2019_11_ATL_CAR,1573.8124,1442.826,45.875,0.0,-0.0,-23.05,17.825,0.0,-84.4075,-4.1675,-80.24,0.0,96.6214,128.0255,96.6214,-5.0,-3.5,0.6356,0.6763,0.5,0.0,0.5,0.5,0.0,0.5,-0.1687,0.0778,-0.0455,-0.0455,-0.212,0.212,-6.5,-112.0,-108.0,-3.5,-115.0,-105.0,,,,49.0,-108.0,-103.0,0.7326,0.6325,51.1
2821,2019_11_DAL_DET,1479.0573,1588.3658,60.25,0.0,-0.0,-0.0,0.0,9.15,-130.3287,23.0825,-153.4112,0.0,-202.4697,-188.5821,-188.5821,7.0,7.0,0.2525,0.2525,0.4593,0.0814,0.4593,0.4593,0.0814,0.4593,-0.0418,-0.0418,-0.0418,-0.0418,0.0,0.0,7.0,,,7.0,-105.0,-115.0,,,,46.5,101.0,-112.0,0.2525,0.2525,51.1
2822,2019_11_JAX_IND,1495.8607,1541.3789,6.125,0.0,-39.75,-23.05,17.825,0.0,7.4202,10.3791,-2.9588,39.75,-42.3521,3.8494,3.8494,-0.0,-0.0,0.5055,0.5055,0.4542,0.0,0.5458,0.5458,0.0,0.4542,-0.133,0.0421,-0.133,0.0421,0.0,0.0,-2.5,,,-2.5,-110.0,-110.0,,,,41.5,103.0,-115.0,0.5957,0.5957,51.1
2823,2019_11_BUF_MIA,1227.4385,1473.4614,45.875,0.0,-0.0,-23.05,17.825,0.0,14.626,8.6622,5.9637,0.0,-194.1841,-175.112,-188.5821,6.5,7.0,0.2525,0.2674,0.4593,0.0814,0.4593,0.4593,0.0814,0.4593,-0.0455,-0.0455,-0.0418,-0.0418,-0.0777,0.0777,6.5,,,7.0,-112.0,-108.0,,,,41.5,-106.0,-105.0,0.2674,0.2525,51.1
2824,2019_11_DEN_MIN,1615.8906,1469.2748,38.325,0.0,-39.75,-0.0,17.825,9.15,14.6774,-92.3435,107.0209,39.75,291.9618,282.8732,269.403,-10.5,-10.0,0.825,0.8359,0.4713,0.0574,0.4713,0.4713,0.0574,0.4713,-0.0455,-0.0455,-0.0428,-0.0428,-0.0548,0.0548,-10.5,,,-10.0,-104.0,-116.0,,,,40.5,-100.0,-111.0,0.8359,0.825,51.1
2825,2019_11_NO_TB,1439.9895,1658.6075,55.025,0.0,-0.0,-23.05,17.825,9.15,-10.847,-0.6534,-10.1936,0.0,-173.7866,-148.1717,-148.1717,5.5,5.5,0.2988,0.2988,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,5.5,,,5.5,,,,,,50.5,-114.0,102.0,0.2988,0.2988,51.1
2826,2019_11_NYJ_WAS,1285.401,1340.5441,83.6,14.675,-0.0,-0.0,17.825,0.0,-22.4087,20.0575,-42.4662,14.675,-14.0092,26.8892,40.3857,-1.0,-1.5,0.5579,0.5386,0.5,0.0,0.5,0.5,0.0,0.5,-0.0419,-0.0419,-0.0455,-0.0455,0.0544,-0.0561,-1.0,,,-1.5,-110.0,-110.0,,,,37.5,-103.0,-108.0,0.5387,0.5579,51.1
2827,2019_11_ARI_SF,1576.9566,1372.0279,18.9,0.0,-0.0,-23.05,0.0,-9.15,-2.8332,24.3505,-27.1837,0.0,196.645,246.3121,206.8279,-9.0,-7.5,0.7668,0.805,0.3936,0.0533,0.5531,0.5531,0.0533,0.3936,-0.2198,0.1289,-0.1953,0.1092,-0.1079,0.1079,-11.5,,,-10.0,-108.0,-112.0,,,,44.0,-114.0,103.0,0.8561,0.825,51.1
2828,2019_11_CIN_OAK,1456.3667,1318.02,69.4,0.0,-0.0,-0.0,0.0,18.3,16.5004,-54.4378,70.9382,0.0,278.685,269.403,350.2239,-10.0,-13.0,0.8825,0.825,0.4814,0.0372,0.4814,0.4814,0.0372,0.4814,-0.0428,-0.0428,-0.0438,-0.0438,0.1791,-0.1795,-10.0,,,-13.0,-108.0,-112.0,,,,48.0,-106.0,-105.0,0.825,0.8825,51.1
2829,2019_11_NE_PHI,1578.8192,1752.2532,26.025,14.675,-39.75,-0.0,0.0,0.0,-1.7457,-1.3176,-0.4281,54.425,-147.8371,-126.4085,-146.4369,4.5,5.5,0.3009,0.3257,0.474,0.0,0.526,0.526,0.0,0.474,-0.1112,0.0203,-0.095,0.0041,-0.0631,0.0631,3.5,,,4.5,-111.0,-109.0,,,,45.0,-100.0,-111.0,0.3675,0.3323,51.1
2830,2019_11_CHI_LAR,1636.3868,1521.9897,69.4,0.0,-0.0,-0.0,0.0,18.3,-5.9124,-15.1262,9.2138,0.0,193.0109,202.0523,148.1717,-7.5,-5.5,0.7012,0.7619,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.2381,0.2381,-7.5,,,-5.5,-108.0,-112.0,,,,40.0,-109.0,-102.0,0.7619,0.7012,51.1
2831,2019_11_KC_LAC,1526.8529,1599.1411,13.075,0.0,-0.0,-23.05,17.825,18.3,-11.6413,23.4164,-35.0576,0.0,-94.2708,-121.2314,-161.6418,4.5,6.0,0.2828,0.3323,0.4735,0.0531,0.4735,0.4735,0.0531,0.4735,-0.0455,-0.0455,-0.043,-0.043,-0.0986,0.0986,4.5,,,6.0,,,,,,52.5,-106.0,-105.0,0.3323,0.2828,0.0
2832,2019_12_IND_HOU,1536.544,1541.411,54.325,0.0,-0.0,-22.75,17.6,9.025,7.5453,4.8674,2.6779,0.0,52.1359,94.0723,94.0723,-3.5,-3.5,0.6322,0.6322,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,-3.5,,,-3.5,-110.0,-110.0,,,,46.0,-106.0,-105.0,0.6325,0.6325,50.449997
2833,2019_12_TB_ATL,1456.0195,1430.651,45.3,0.0,-0.0,-22.75,17.6,0.0,-4.6978,-13.512,8.8142,0.0,79.4828,121.0973,92.6081,-4.5,-3.5,0.6302,0.6675,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.0744,0.0744,-4.5,,,-3.5,-105.0,-115.0,,,,51.5,-111.0,100.0,0.6677,0.6325,50.449997
2834,2019_12_DEN_BUF,1481.6874,1483.6916,86.1,0.0,-0.0,-0.0,17.6,18.05,21.4601,-86.4325,107.8926,0.0,191.9885,169.0679,131.0005,-6.5,-5.0,0.6801,0.7258,0.5141,0.0332,0.4526,0.4526,0.0332,0.5141,0.067,-0.1557,0.0148,-0.1027,-0.0636,0.0635,-5.0,,,-4.0,,,,,,37.0,-115.0,104.0,0.6847,0.6503,50.449997
2835,2019_12_NYG_CHI,1515.7041,1362.9606,19.775,0.0,-39.25,-0.0,17.6,-9.025,-18.4695,-13.1515,-5.318,39.25,167.2004,161.6418,161.6418,-6.0,-6.0,0.7172,0.7172,0.4735,0.0531,0.4735,0.4735,0.0531,0.4735,-0.043,-0.043,-0.043,-0.043,0.0,0.0,-6.0,,,-6.0,-105.0,-115.0,,,,41.0,103.0,-115.0,0.7172,0.7172,50.449997
2836,2019_12_PIT_CIN,1321.1745,1592.4629,27.7,0.0,-0.0,-22.75,0.0,0.0,-61.3228,-97.972,36.6492,0.0,-206.9392,-168.9119,-168.9119,6.5,6.5,0.2744,0.2744,0.4541,0.0459,0.5,0.5,0.0459,0.4541,-0.0872,0.0004,-0.0872,0.0004,0.0,0.0,6.0,,,6.0,-115.0,-105.0,,,,37.5,-102.0,-109.0,0.2828,0.2828,50.449997
2837,2019_12_MIA_CLE,1530.1285,1219.3226,50.45,0.0,-0.0,-0.0,0.0,0.0,-0.4604,14.3341,-14.7945,0.0,346.4614,326.1439,307.4361,-12.0,-11.5,0.8544,0.8673,0.5272,0.0,0.4728,0.4728,0.0,0.5272,0.0023,-0.0906,0.0065,-0.0974,-0.0277,0.0278,-11.0,,,-10.5,,,,,,45.5,-106.0,-105.0,0.8463,0.8359,50.449997
2838,2019_12_CAR_NO,1667.8661,1560.4529,36.275,0.0,-0.0,-22.75,17.6,-9.025,2.2788,-89.3254,91.6042,0.0,235.2923,228.9926,269.403,-8.5,-10.0,0.825,0.7889,0.4713,0.0574,0.4713,0.4713,0.0574,0.4713,-0.0455,-0.0455,-0.0428,-0.0428,0.0825,-0.0825,-8.5,,,-10.0,-110.0,-110.0,,,,46.0,-118.0,106.0,0.7889,0.825,50.449997
2839,2019_12_OAK_NYJ,1351.3413,1452.5523,95.15,0.0,-0.0,-0.0,17.6,27.1,26.2441,15.2343,11.0098,0.0,4.9488,-34.757,-34.757,1.5,1.5,0.4501,0.4501,0.6179,0.0,0.3821,0.3821,0.0,0.6179,0.1796,-0.2705,0.1796,-0.2705,0.0,0.0,3.5,,,3.5,,,,,,45.0,103.0,-115.0,0.3675,0.3675,50.449997
2840,2019_12_SEA_PHI,1575.9963,1549.7099,55.9,0.0,-39.25,-0.0,17.6,27.1,-5.6763,19.7907,-25.467,39.25,56.7194,80.8209,-40.4105,-3.0,1.5,0.4421,0.6143,0.5,0.0,0.5,0.5,0.0,0.5,-0.0405,-0.0405,-0.0455,-0.0455,-0.2807,0.2781,-3.0,-105.0,-115.0,1.5,,,,,,45.5,-107.0,-104.0,0.6143,0.4421,50.449997
2841,2019_12_DET_WAS,1274.5023,1476.7297,68.05,0.0,-0.0,-0.0,17.6,0.0,-28.956,-113.3249,84.3689,0.0,-49.8085,-67.3508,-107.7612,2.5,4.0,0.3497,0.4043,0.4804,0.0392,0.4804,0.4804,0.0392,0.4804,-0.0455,-0.0455,-0.0437,-0.0437,-0.2028,0.2028,2.5,,,4.0,-113.0,-107.0,,,,39.0,-110.0,-102.0,0.4043,0.3497,50.449997
2842,2019_12_JAX_TEN,1473.7038,1495.8682,51.2,14.475,-0.0,-22.75,0.0,9.025,9.2638,13.0944,-3.8306,14.475,25.2051,47.4574,104.2236,-2.0,-4.0,0.6456,0.5679,0.4805,0.0,0.5195,0.5195,0.0,0.4805,-0.1579,0.0755,-0.0826,-0.0083,0.1494,-0.1512,-3.0,,,-4.5,,,,,,42.0,100.0,-112.0,0.6143,0.6677,50.449997
2843,2019_12_DAL_NE,1753.8747,1591.9432,59.025,0.0,-0.0,-0.0,17.6,-9.025,-7.6322,29.4225,-37.0547,0.0,183.9019,175.112,148.1717,-6.5,-5.5,0.7012,0.7326,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.0979,0.0979,-6.5,,,-5.5,-107.0,-113.0,,,,44.5,-101.0,-110.0,0.7326,0.7012,50.449997
2844,2019_12_GB_SF,1585.8107,1603.9601,29.25,0.0,-39.25,-0.0,0.0,18.05,7.2225,8.7747,-1.5521,39.25,9.5485,38.0646,38.0646,-1.5,-1.5,0.5546,0.5546,0.3823,0.0922,0.5256,0.5256,0.0922,0.3823,-0.1781,0.0955,-0.1781,0.0955,0.0,0.0,-3.0,,,-3.0,-120.0,100.0,,,,48.0,-102.0,-109.0,0.6143,0.6143,50.449997
2845,2019_12_BAL_LAR,1640.1389,1635.6318,77.55,0.0,-0.0,-0.0,0.0,27.1,-8.5885,46.2783,-54.8667,0.0,27.1904,-17.3195,-17.3195,0.5,0.5,0.4751,0.4751,0.5298,0.0918,0.3784,0.3784,0.0918,0.5298,0.1033,-0.1859,0.1033,-0.1859,0.0,0.0,3.0,,,3.0,100.0,-120.0,,,,47.0,103.0,-114.0,0.3857,0.3857,50.449997
2846,2019_13_CHI_DET,1469.4259,1511.915,53.525,0.0,-0.0,-22.425,17.35,8.9,-148.3721,-16.8464,-131.5257,0.0,-120.4898,-88.45,-120.9068,3.5,4.5,0.3327,0.3754,0.5282,0.0,0.4718,0.4718,0.0,0.5282,-0.2419,0.151,0.0085,-0.0994,-0.3391,0.3391,1.5,,,5.5,-112.0,-108.0,,,,37.5,-103.0,-108.0,0.4421,0.2988,49.7
2847,2019_13_BUF_DAL,1602.1324,1490.7803,58.6,0.0,-0.0,-0.0,0.0,8.9,23.3966,22.7839,0.6127,0.0,170.5648,202.0523,175.1119,-7.5,-6.5,0.7326,0.7619,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.1536,0.1536,-7.5,,,-6.5,-113.0,-107.0,,,,46.5,-109.0,-102.0,0.7619,0.7326,49.7
2848,2019_13_NO_ATL,1444.5417,1662.0685,18.375,0.0,-0.0,-22.425,0.0,-8.9,-19.9864,7.25,-27.2364,0.0,-226.3881,-205.8036,-219.3924,7.5,8.0,0.2205,0.2342,0.4164,0.0664,0.5173,0.5173,0.0664,0.4164,-0.1725,0.0816,-0.1387,0.0539,-0.0777,0.0777,6.5,,,7.0,-110.0,-110.0,,,,48.0,-103.0,-108.0,0.2674,0.2525,49.7
2849,2019_13_SF_BAL,1688.4725,1620.9113,76.4,0.0,-0.0,-0.0,0.0,26.7,53.2161,8.173,45.0431,0.0,189.0042,148.216,161.7646,-5.5,-6.0,0.7173,0.7012,0.4735,0.0531,0.4735,0.4735,0.0531,0.4735,-0.0455,-0.0455,-0.043,-0.043,0.0507,-0.0507,-5.5,,,-6.0,-111.0,-109.0,,,,45.0,-103.0,-108.0,0.7012,0.7172,49.7
2850,2019_13_WAS_CAR,1566.5592,1279.8218,49.7,0.0,-0.0,-0.0,0.0,0.0,-76.2109,-31.3162,-44.8947,0.0,291.5426,269.403,282.8732,-10.0,-10.5,0.8359,0.825,0.5,0.0,0.5,0.5,0.0,0.5,-0.0428,-0.0428,-0.0455,-0.0455,0.0502,-0.0506,-10.0,,,-10.5,-107.0,-113.0,,,,38.5,-113.0,102.0,0.825,0.8359,49.7
2851,2019_13_NYJ_CIN,1324.6885,1364.6906,67.05,0.0,-0.0,-0.0,17.35,0.0,15.7774,37.6547,-21.8772,0.0,5.1706,-34.624,-7.7619,1.5,0.5,0.4888,0.4503,0.5425,0.0,0.4575,0.4575,0.0,0.5425,0.1796,-0.2705,0.0356,-0.1265,0.1831,-0.1831,3.5,-110.0,-110.0,2.5,-105.0,-115.0,,,,43.0,-104.0,-107.0,0.3675,0.4043,49.7
2852,2019_13_TEN_IND,1538.1231,1514.2854,53.525,0.0,-0.0,-22.425,17.35,8.9,2.875,23.6576,-20.7826,0.0,56.5801,80.8209,-26.9403,-3.0,1.0,0.4613,0.6143,0.4633,0.0734,0.4633,0.4633,0.0734,0.4633,-0.0405,-0.0405,-0.0421,-0.0421,-0.2482,0.2458,-3.0,,,1.0,,,,,,41.5,-106.0,-105.0,0.6143,0.4613,49.7
2853,2019_13_TB_JAX,1455.6911,1442.0327,49.7,0.0,-0.0,-0.0,0.0,0.0,12.4307,-6.7546,19.1853,0.0,82.5437,60.2964,-75.6725,-2.0,3.0,0.3928,0.5859,0.4456,0.1089,0.4456,0.4456,0.1089,0.4456,0.0534,-0.1378,-0.0405,-0.0405,-0.2425,0.2376,-1.0,,,3.0,-113.0,-107.0,,,,46.5,-105.0,-106.0,0.5387,0.3857,49.7
2854,2019_13_PHI_MIA,1212.8783,1544.682,49.7,0.0,-0.0,-0.0,0.0,0.0,13.4018,-7.4979,20.8996,0.0,-261.2041,-237.5374,-261.209,9.0,9.5,0.1819,0.203,0.5,0.0572,0.4428,0.4428,0.0572,0.5,-0.1171,0.0262,0.0117,-0.0974,-0.1388,0.1388,7.5,-110.0,-110.0,10.0,,,,,,45.0,-109.0,-102.0,0.2381,0.175,49.7
2855,2019_13_GB_NYG,1364.7659,1568.6662,75.95,0.0,-0.0,-0.0,17.35,8.9,-8.1085,0.8364,-8.945,0.0,-136.8953,-161.6418,-175.112,6.0,6.5,0.2674,0.2828,0.5,0.0,0.5,0.5,0.0,0.5,-0.043,-0.043,-0.0455,-0.0455,-0.0457,0.0452,6.0,,,6.5,-115.0,-105.0,,,,43.5,-107.0,-104.0,0.2828,0.2674,49.7
2856,2019_13_CLE_PIT,1586.0341,1537.0638,27.275,0.0,-0.0,-22.425,0.0,0.0,-125.7029,5.7724,-131.4752,0.0,-55.23,-26.9403,-26.9403,1.0,1.0,0.4613,0.4613,0.4633,0.0734,0.4633,0.4633,0.0734,0.4633,-0.0421,-0.0421,-0.0421,-0.0421,0.0,0.0,1.0,,,1.0,-115.0,-105.0,,,,40.0,-109.0,-102.0,0.4613,0.4613,49.7
2857,2019_13_LAR_ARI,1363.1718,1587.6148,50.45,14.275,-0.0,-22.425,0.0,8.9,31.3537,-11.8904,43.2441,14.275,-130.7489,-110.4422,-91.7147,4.0,3.5,0.371,0.3462,0.4148,0.0,0.5852,0.5852,0.0,0.4148,-0.1638,0.081,-0.2082,0.1173,0.0909,-0.0922,3.0,,,2.5,-107.0,-113.0,,,,47.0,-114.0,103.0,0.3857,0.4043,49.7
2858,2019_13_LAC_DEN,1474.3963,1514.3895,-11.4,0.0,-38.675,-22.425,0.0,0.0,-15.855,-18.8975,3.0426,38.675,-48.3507,-27.0397,-104.6228,1.0,4.0,0.3538,0.4612,0.5195,0.0,0.4805,0.4805,0.0,0.5195,-0.1176,0.0269,-0.0083,-0.0827,-0.3202,0.3202,0.0,,,4.5,-113.0,-107.0,,,,39.0,105.0,-117.0,0.5,0.3323,49.7
2859,2019_13_OAK_KC,1610.9486,1439.1015,50.0,14.275,-0.0,-22.425,17.35,-8.9,18.5693,6.2712,12.2981,14.275,234.1453,269.403,296.3433,-10.0,-11.0,0.8463,0.825,0.4859,0.0282,0.4859,0.4859,0.0282,0.4859,-0.0428,-0.0428,-0.0442,-0.0442,0.0774,-0.0778,-10.0,,,-11.0,,,,,,49.5,-103.0,-108.0,0.825,0.8463,49.7
2860,2019_13_NE_HOU,1539.7211,1741.3264,58.6,0.0,-0.0,-0.0,0.0,8.9,7.4234,-15.3626,22.786,0.0,-120.2193,-94.2911,-94.2911,3.5,3.5,0.3675,0.3675,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,3.5,-110.0,-110.0,3.5,,,,,,47.0,-104.0,-107.0,0.3675,0.3675,49.7
2861,2019_13_MIN_SEA,1577.6131,1601.3005,28.825,0.0,-38.675,-0.0,0.0,17.8,5.2281,19.3083,-14.0802,38.675,-8.9426,26.9718,26.9718,-1.0,-1.0,0.5387,0.5387,0.3523,0.0853,0.5625,0.5625,0.0853,0.3523,-0.2422,0.1591,-0.2422,0.1591,0.0,0.0,-3.0,,,-3.0,-106.0,-114.0,,,,48.0,-102.0,-109.0,0.6143,0.6143,49.7
2862,2019_14_DAL_CHI,1512.4162,1590.8483,66.125,0.0,-0.0,-0.0,17.1,0.0,-6.4331,24.2821,-30.7152,0.0,-43.0222,-67.3508,-80.8209,2.5,3.0,0.3857,0.4043,0.4451,0.1098,0.4451,0.4451,0.1098,0.4451,-0.0455,-0.0455,-0.0405,-0.0405,-0.1048,0.1048,2.5,,,3.0,-106.0,-114.0,,,,43.0,-103.0,-108.0,0.4043,0.3857,49.024998
2863,2019_14_CAR_ATL,1444.7813,1550.4662,44.025,0.0,-0.0,-22.1,17.1,0.0,-26.1738,-70.4325,44.2587,0.0,-17.4011,11.1187,68.2594,-0.5,-2.5,0.597,0.516,0.4041,0.0,0.5959,0.5959,0.0,0.4041,-0.0893,0.0007,-0.2285,0.1376,0.1908,-0.1914,-2.0,,,-3.5,-105.0,-115.0,,,,48.0,-107.0,-104.0,0.5769,0.6325,49.024998
2864,2019_14_BAL_BUF,1502.0659,1677.2685,66.125,0.0,-0.0,-0.0,17.1,0.0,24.9256,53.248,-28.3224,0.0,-137.4,-148.1717,-175.112,5.5,6.5,0.2674,0.2988,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.0909,0.0909,5.5,,,6.5,,,,,,44.0,-104.0,-107.0,0.2988,0.2674,49.024998
2865,2019_14_CIN_CLE,1521.6138,1335.7141,26.925,0.0,-0.0,-22.1,0.0,0.0,-1.8269,15.332,-17.1589,0.0,195.6658,215.5224,175.112,-8.0,-6.5,0.7326,0.7757,0.5,0.0,0.5,0.5,0.0,0.5,-0.0439,-0.0439,-0.0455,-0.0455,-0.1841,0.1839,-8.0,,,-6.5,-103.0,-117.0,,,,43.0,-118.0,106.0,0.7757,0.7326,49.024998
2866,2019_14_WAS_GB,1588.5259,1295.8297,40.25,0.0,-0.0,-0.0,0.0,-8.775,8.2346,-36.4304,44.6649,0.0,377.6111,377.1642,350.2239,-14.0,-13.0,0.8825,0.8976,0.4814,0.0372,0.4814,0.4814,0.0372,0.4814,-0.0421,-0.0421,-0.0438,-0.0438,-0.0991,0.0985,-14.0,,,-13.0,,,,,,42.5,-102.0,-110.0,0.8976,0.8825,49.024998
2867,2019_14_DEN_HOU,1555.751,1480.9218,57.8,0.0,-0.0,-0.0,0.0,8.775,10.5368,-11.8878,22.4246,0.0,155.0539,195.4156,160.9567,-7.5,-6.0,0.7164,0.7549,0.3661,0.0304,0.6035,0.6035,0.0304,0.3661,-0.1478,0.0569,-0.2706,0.1825,-0.0648,0.0648,-9.5,,,-8.0,-111.0,-109.0,,,,42.5,-105.0,-106.0,0.8136,0.7757,49.024998
2868,2019_14_DET_MIN,1572.6341,1468.6276,18.15,0.0,-0.0,-22.1,0.0,-8.775,16.8897,-133.664,150.5537,0.0,272.7102,303.7234,288.9035,-11.5,-10.5,0.8406,0.8517,0.4514,0.0,0.5486,0.5486,0.0,0.4514,-0.1164,0.0287,-0.1382,0.0473,-0.0335,0.0333,-13.0,-110.0,-110.0,-12.5,,,,,,43.5,-113.0,102.0,0.8825,0.8742,49.024998
2869,2019_14_SF_NO,1659.0552,1632.3709,83.675,0.0,-0.0,-0.0,17.1,17.55,1.4146,7.6145,-6.1999,0.0,104.1594,94.2911,40.4105,-3.5,-1.5,0.5579,0.6325,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.2246,0.2246,-3.5,,,-1.5,-110.0,-110.0,,,,45.0,-107.0,-104.0,0.6325,0.5579,49.024998
2870,2019_14_MIA_NYJ,1353.5012,1222.3232,44.025,0.0,-0.0,-22.1,17.1,0.0,29.6368,20.3415,9.2953,0.0,184.4984,148.1719,134.7016,-5.5,-5.0,0.6847,0.7012,0.4858,0.0285,0.4858,0.4858,0.0285,0.4858,-0.0455,-0.0455,-0.0442,-0.0442,-0.0272,0.0272,-5.5,,,-5.0,-110.0,-110.0,,,,47.0,-102.0,-109.0,0.7012,0.6847,49.024998
2871,2019_14_IND_TB,1501.1704,1505.952,66.125,0.0,-0.0,-0.0,17.1,0.0,-8.1029,0.0087,-8.1116,0.0,53.2318,94.2328,80.6607,-3.5,-3.0,0.614,0.6324,0.4451,0.1098,0.4451,0.4451,0.1098,0.4451,-0.0455,-0.0455,-0.0405,-0.0405,-0.1048,0.1048,-3.5,,,-3.0,-116.0,-104.0,,,,46.5,-105.0,-106.0,0.6325,0.6143,49.024998
2872,2019_14_LAC_JAX,1394.5615,1507.6957,40.25,0.0,-0.0,-0.0,0.0,-8.775,-47.355,-16.0775,-31.2775,0.0,-104.1617,-80.8209,-94.2911,3.0,3.5,0.3675,0.3857,0.5,0.0,0.5,0.5,0.0,0.5,-0.0405,-0.0405,-0.0455,-0.0455,-0.0846,0.0826,3.0,,,3.5,,,,,,42.0,-105.0,-106.0,0.3857,0.3675,49.024998
2873,2019_14_PIT_ARI,1350.6776,1601.0968,66.575,0.0,-0.0,-0.0,0.0,17.55,20.2641,-115.5295,135.7936,0.0,-48.0506,-67.3508,-53.8806,2.5,2.0,0.4231,0.4043,0.4858,0.0285,0.4858,0.4858,0.0285,0.4858,-0.0455,-0.0455,-0.0442,-0.0442,0.0272,-0.0272,2.5,,,2.0,,,,,,43.5,101.0,-113.0,0.4043,0.4231,49.024998
2874,2019_14_KC_NE,1725.5989,1642.4222,57.35,0.0,-0.0,-0.0,17.1,-8.775,-16.9093,12.54,-29.4493,0.0,111.0774,80.8209,80.8209,-3.0,-3.0,0.6143,0.6143,0.4451,0.1098,0.4451,0.4451,0.1098,0.4451,-0.0405,-0.0405,-0.0405,-0.0405,0.0,0.0,-3.0,,,-3.0,,,,,,49.5,103.0,-115.0,0.6143,0.6143,49.024998
2875,2019_14_TEN_OAK,1407.4982,1545.7354,57.8,0.0,-0.0,-0.0,0.0,8.775,1.3859,17.5391,-16.1532,0.0,-96.5904,-67.3508,-80.8209,2.5,3.0,0.3857,0.4043,0.4451,0.1098,0.4451,0.4451,0.1098,0.4451,-0.0455,-0.0455,-0.0405,-0.0405,-0.1048,0.1048,2.5,,,3.0,-116.0,-104.0,,,,47.0,-106.0,-105.0,0.4043,0.3857,49.024998
2876,2019_14_SEA_LAR,1599.9902,1606.1285,44.025,0.0,-0.0,-22.1,17.1,0.0,-0.3958,4.5276,-4.9234,0.0,32.9633,-7.1724,32.5475,0.5,-1.0,0.5467,0.4897,0.5467,0.002,0.4513,0.4513,0.002,0.5467,0.0371,-0.128,0.0457,-0.1364,0.105,-0.105,2.5,,,0.0,,,,,,47.5,-105.0,-106.0,0.4043,0.5,49.024998
2877,2019_14_NYG_PHI,1535.5884,1345.1146,44.025,0.0,-0.0,-22.1,17.1,0.0,-6.0937,4.4753,-10.569,0.0,223.9299,228.9926,242.4627,-8.5,-9.0,0.8015,0.7889,0.492,0.016,0.492,0.492,0.016,0.492,-0.0455,-0.0455,-0.0447,-0.0447,0.0153,-0.0153,-8.5,,,-9.0,-113.0,-107.0,,,,45.5,-101.0,-110.0,0.7889,0.8015,49.024998
