,season,week,538_brier,qbelo_brier,nfelo_brier,nfelo_unregressed_brier,market_brier,market_open_brier,538_open_ats,qbelo_open_ats,nfelo_open_ats,538_close_ats,qbelo_close_ats,nfelo_close_ats,538_open_ats_break_even,qbelo_open_ats_break_even,538_close_ats_break_even,qbelo_close_ats_break_even,nfelo_open_ats_be,nfelo_close_ats_be,538_se,qbelo_se,nfelo_se,nfelo_unregressed_se,market_se,market_open_se,538_su,qbelo_su,nfelo_su,nfelo_unregressed_su,market_su,market_open_su,home_line_close,qbelo_home_line_close_rounded,nfelo_home_line_close_rounded,nfelo_close_ats_be_unregressed
307,2010,3,7.239535539996211,5.475171608102514,8.605208545353282,9.673727035220477,8.605208545353282,8.605208545353282,0.0,0.0,,0.0,0.0,,,,,,,,529.0,552.25,506.25,484.0,506.25,506.25,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.5,2.5,
308,2010,3,6.518182137619188,0.5250163590480916,5.302200244961323,1.663529431603287,10.06241274348729,10.062412743487283,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,529.0,625.0,552.25,600.25,484.0,484.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.5,0.0
309,2010,3,-12.396876590489207,-13.568829589316067,-17.385781814920783,-7.02611831425849,-21.7241813650066,-17.1634023135761,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,289.0,289.0,324.0,240.25,361.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0
310,2010,3,19.266259484856718,16.598262577950607,18.456758361272808,18.538334412044488,15.998168512835745,12.703302139222117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.25,25.0,36.0,36.0,20.25,9.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.5,-6.0,-7.0,
311,2010,3,8.792039873206647,10.255946944289107,14.188859573338156,7.207538285790601,16.928166325097465,14.985995820170947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.25,121.0,90.25,144.0,64.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.5,0.0
312,2010,3,-18.887753473997293,-13.655112021446314,-7.3550727215781535,-6.990581154827286,-14.892152203050053,-23.995726840505995,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,,1.0,1.0,132.25,100.0,81.0,72.25,110.25,156.25,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,2.0,1.0
313,2010,3,1.0493649694757856,-1.5935099117431406,-10.413827069501977,-4.710947956414085,-10.413827136736252,0.0,1.0,0.0,,1.0,1.0,,,,1.0,1.0,,,56.25,72.25,110.25,81.0,110.25,64.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.5,-0.5,-2.5,
314,2010,3,-4.885850476802126,-2.183139390050215,-12.639237321956642,-13.839231767418994,-12.639237321956642,-12.639237321956642,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,16.0,12.25,36.0,42.25,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,3.0,
315,2010,4,19.852578382730357,19.2046777257044,18.701593830882533,21.60159578644422,18.556123530514327,19.901761682374282,,1.0,0.0,0.0,0.0,,,,,,,,36.0,30.25,25.0,56.25,25.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.5,-7.0,0.0
316,2010,4,14.347561929662334,18.73678612394647,15.998168550228845,17.115962016487916,15.998168512835745,14.985995820170947,0.0,1.0,,0.0,1.0,,,1.0,,,,,380.25,289.0,342.25,324.0,342.25,361.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,7.0,5.5,
317,2010,4,-10.346423918159878,-5.364451636931822,-6.774122469507589,-5.46847162422673,-8.224912241788417,-12.639237321956642,1.0,1.0,,0.0,1.0,1.0,,,,,,,30.25,20.25,20.25,20.25,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5,
318,2010,4,23.882609532097376,23.20911235274501,23.800007800411965,23.775491108228973,24.063153827651732,24.38552107578519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,144.0,100.0,132.25,132.25,156.25,196.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.5,-12.0,-13.5,
319,2010,4,20.697106204693227,21.220534432222493,21.983703238069417,21.18830015889032,23.380322949626333,24.18524134869443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.25,49.0,64.0,49.0,110.25,169.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.5,-9.0,-10.0,1.0
320,2010,4,-18.75797751571362,-14.182927001462886,-10.413827136736252,-5.8014270133644175,-10.413827136736252,-6.081162925709478,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,56.25,42.25,30.25,20.25,30.25,20.25,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-3.5,-2.5,
321,2010,4,-6.804642866062327,-7.140255796166969,-10.413827136736252,-5.2641626682545315,-10.413827136736252,-6.081162925709474,,,,1.0,1.0,,,,,,,,342.25,342.25,380.25,342.25,380.25,342.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,2.5,
322,2010,4,-28.3761727420611,-19.700877472422818,-23.9405059174845,-23.544568966372168,-28.47858916206347,-32.830076371707065,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,156.25,110.25,132.25,132.25,156.25,182.25,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-4.5,-5.5,
323,2010,4,-23.457831586753116,-30.264640698030917,-30.67429317599911,-36.10251369350144,-30.67429317599911,-34.939680689527286,1.0,1.0,,1.0,,,1.0,,,,,,72.25,100.0,100.0,132.25,100.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,
324,2010,4,12.567123759775711,14.158120478030778,14.520536793159197,15.174028826559654,11.428316768609568,10.062412743487283,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,9.0,6.25,4.0,4.0,12.25,16.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,4.5,5.0,
325,2010,4,-38.96565516739408,-25.065389415523498,-17.944256605462698,-17.83487554485746,-21.7241813650066,-30.67429317599911,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,,1.0,1.0,196.0,110.25,81.0,81.0,100.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.5,-4.0,
326,2010,4,13.706296366359183,17.43682269725717,20.98004938137593,19.200465856102408,21.884952665817643,21.466776838920495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.25,600.25,484.0,552.25,441.0,462.25,1.0,1.0,1.0,1.0,1.0,1.0,-10.0,-6.5,-9.0,0.0
327,2010,4,0.9423750837239453,-1.8475965315041698,11.428316766592989,6.68903317818787,11.42831676860958,10.06241274348729,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,196.0,210.25,110.25,144.0,110.25,121.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.5,0.5,-3.5,
328,2010,4,0.06601321250121472,-1.0239841560405694,3.695404234124453,2.105604746057285,3.695404234124453,0.0,,0.0,,0.0,0.0,,,,,,,,729.0,756.25,676.0,702.25,676.0,729.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.5,1.0,
329,2010,5,18.128772654722525,16.83200066909194,20.949302045286913,21.680985566227534,19.901761682374282,19.901761682374282,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,1.0,1.0,56.25,64.0,25.0,20.25,36.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-6.0,-9.0,
330,2010,5,-5.70894067861083,2.7915237774262636,-10.41382379683563,-5.153549378281351,-10.413827136736252,0.0,0.0,1.0,,1.0,1.0,,,,,1.0,,,132.25,90.25,156.25,132.25,156.25,100.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.5,0.5,-2.5,
331,2010,5,-3.4967645901716047,-4.980025729514637,-8.464002039546862,-8.413762616493159,-12.639237321956642,8.605208545353282,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,324.0,324.0,361.0,361.0,400.0,210.25,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-1.0,-2.0,
332,2010,5,-20.889578401562403,-18.157303934620835,-28.4785891620632,-27.557548926002298,-28.47858916206347,-30.67429317599911,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,64.0,49.0,90.25,90.25,90.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-4.0,-6.5,
333,2010,5,11.56972859762737,10.368342744382542,9.986010238728698,5.018810111773192,10.06241274348729,10.062412743487283,1.0,,,1.0,,,,,,,,,42.25,49.0,49.0,72.25,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,
334,2010,5,-2.1971317599536633,-0.42033767739759753,10.062412737226369,6.677796077409262,10.06241274348729,10.06241274348729,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1482.25,1444.0,1225.0,1296.0,1225.0,1225.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.0,0.0,-3.0,
335,2010,5,-20.30399323869041,-15.565521042077535,-12.639237321956756,-13.201146952455915,-12.639237321956642,-10.413827136736252,0.0,0.0,,0.0,0.0,,0.0,,,,,,812.25,756.25,729.0,729.0,729.0,702.25,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.5,-3.0,
336,2010,5,19.25405003068903,16.641292359613757,19.262101430712562,20.296823241162933,19.262101430712562,20.999713337083335,0.0,0.0,,,0.0,,,0.0,,,,,6.25,16.0,6.25,2.25,6.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.5,-6.0,-7.5,
337,2010,5,-14.435075025642256,-9.738638000261801,-12.639237028472841,-10.93191420291523,-12.639237321956642,-6.081162925709474,0.0,0.0,,0.0,1.0,,0.0,,,,,,42.25,30.25,36.0,30.25,36.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,3.0,
338,2010,5,-12.495414789195621,-23.058824938611714,-25.109053675749244,-21.224841856817037,-30.67429317599911,-30.67429317599911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,169.0,240.25,240.25,225.0,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,5.5,1.0
339,2010,5,-17.661258174365813,-25.876711454692725,-30.67429317599911,-28.474307319396615,-30.67429317599911,-30.67429317599911,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,121.0,169.0,196.0,182.25,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-6.0,-7.0,
340,2010,5,-27.20046945166255,-31.577297422898546,-37.42046107963356,-37.74274028424472,-30.67429317599911,-23.995726840505995,0.0,0.0,0.0,1.0,,0.0,,,,,0.0,0.0,196.0,225.0,272.25,272.25,225.0,182.25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.5,
341,2010,5,8.399210663606027,0.24451434652084103,-14.889743103548476,-5.998684923257699,-14.892152203050074,-12.639237321956642,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,0.25,9.0,42.25,20.25,42.25,36.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.5,0.0,-3.5,1.0
342,2010,5,16.22821328989943,15.453051978743915,8.597869549196648,2.612293781616664,12.703302139222117,11.42831676860958,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,0.0,0.0,12.25,16.0,42.25,72.25,25.0,30.25,1.0,1.0,1.0,1.0,1.0,1.0,-4.0,-5.0,-2.5,0.0
343,2010,6,-30.754565211918816,-25.08278364826424,-23.860419901563994,-23.746751191430576,-26.249888354797456,-32.830076371707065,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,,1.0,1.0,100.0,72.25,72.25,72.25,81.0,110.25,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.5,-5.5,
344,2010,6,-28.249136021179666,-19.58175492971784,-12.639237321956642,-14.747561166665214,-12.639237321956642,-12.639237321956642,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,90.25,56.25,36.0,42.25,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-4.5,-3.0,
345,2010,6,13.676314423264557,8.451213392262602,13.888557067016198,12.340468504568872,13.888557109792911,14.985995820170947,1.0,1.0,,,1.0,,,1.0,,1.0,,,0.25,2.25,0.25,0.0,0.25,1.0,1.0,1.0,1.0,,1.0,1.0,-4.5,-2.5,-4.5,
346,2010,6,7.907087470138308,8.9399691270728,10.06241274348729,10.25728101095376,10.06241274348729,8.605208545353282,,,,,,,,,,,,,0.25,0.25,0.0,0.0,0.0,0.25,1.0,1.0,,,,1.0,-3.0,-2.5,-3.0,
347,2010,6,22.279357745719608,20.428641946494963,20.68025076743231,20.497642766298156,21.884952665817643,22.59096928735152,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,,1.0,1.0,6.25,0.25,0.25,0.25,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.0,-8.5,-8.5,
348,2010,6,4.396988456997164,-2.1599365303533347,7.056511232027088,5.870121992912257,7.05719780446017,10.06241274348729,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,169.0,210.25,144.0,156.25,144.0,121.0,1.0,0.0,1.0,1.0,1.0,1.0,-2.0,0.5,-2.0,
349,2010,6,21.94771324997724,23.458112886890703,23.699904896993807,22.647289955460035,23.923888898605174,23.584963465531395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,64.0,30.25,20.25,49.0,16.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.0,-12.5,-13.5,0.0
350,2010,6,-26.424796038280455,-21.05129437664459,-26.81766423245069,-22.50554340073967,-36.997550639364405,-40.939483463733595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0,64.0,81.0,64.0,132.25,156.25,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.0,6.0,1.0
351,2010,6,8.750199352538512,8.472573206170964,15.998168512835745,12.192675817566647,15.998168512835745,13.888557109792911,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,506.25,506.25,380.25,441.0,380.25,420.25,1.0,1.0,1.0,1.0,1.0,1.0,5.5,2.5,5.5,
352,2010,6,13.934613481503442,11.520224980618732,11.428316744961624,6.450832696929957,11.428316768609568,10.062412743487283,1.0,1.0,,1.0,,,,,,,,,0.25,0.25,0.25,4.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.5,3.5,
353,2010,6,10.41486017728488,8.9636271942922,17.18934960845884,15.454365142619794,19.262101430712562,19.262101430712562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.25,4.0,9.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,-7.5,-2.5,-6.0,0.0
354,2010,6,8.276489358416939,3.331929716942742,5.4197733798078715,4.5195256751319945,5.419801959280605,0.0,1.0,1.0,,1.0,0.0,,1.0,,,,,,0.25,4.0,2.25,4.0,2.25,9.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.5,-1.0,-1.5,
355,2010,6,11.093478084793773,9.601971672431995,10.06241274348729,8.96101678985028,10.06241274348729,10.062412743487283,,,,,,,,,,,,,0.25,0.0,0.0,0.25,0.0,0.0,1.0,,,1.0,,,3.0,3.0,3.0,
356,2010,6,3.6582285900450096,2.2579852687548474,10.06241274348729,7.975435076361464,10.06241274348729,8.605208545353282,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,676.0,702.25,576.0,600.25,576.0,600.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.5,3.0,
357,2010,7,15.479152713072608,12.634973940622274,7.482826075104594,6.981174820266837,11.42831676860958,13.888557109792911,1.0,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,4.0,9.0,25.0,25.0,12.25,6.25,1.0,1.0,1.0,1.0,1.0,1.0,-3.5,-4.0,-2.0,
358,2010,7,22.216220107075912,22.70778324875522,22.246904001428288,22.05894550614771,23.380322949626333,23.923888898605174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,56.25,64.0,56.25,49.0,90.25,121.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.5,-11.0,-10.5,1.0
359,2010,7,8.583140774884157,0.1948004121103999,-1.8143131022676684,0.0030877892527776396,-8.224912241788417,-10.413827136736252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.25,9.0,12.25,9.0,25.0,30.25,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0,0.5,1.0
360,2010,7,-20.40425748581498,-18.013882270139447,-12.639237321956642,-12.960702619994478,-12.639237321956642,-10.413827136736252,0.0,0.0,,0.0,0.0,,0.0,,,,,,56.25,49.0,36.0,36.0,36.0,30.25,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-4.0,-3.0,
361,2010,7,10.005248171958314,17.63546062497312,19.443133010443646,18.09890058987894,20.99971333708334,20.999713337083335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,240.25,210.25,240.25,169.0,169.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.0,-6.5,-7.5,0.0
362,2010,7,7.583890746045707,10.792260803292208,10.06241274348729,7.367026480667672,10.06241274348729,8.605208545353282,1.0,0.0,,1.0,0.0,,,,,,,,1.0,6.25,4.0,1.0,4.0,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.5,3.0,
363,2010,7,-47.486463469943274,-45.07375562294307,-48.84765020107517,-48.68686577667124,-51.16637038602323,-57.761962177567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,600.25,552.25,625.0,600.25,650.25,784.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-10.5,-12.0,
364,2010,7,17.04173917820384,13.982126059630673,15.705277707120977,16.050147511235117,10.06241274348729,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,25.0,12.25,20.25,20.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.0,-4.5,-5.5,0.0
365,2010,7,8.13327368570036,3.186868106035945,5.190789345365054,-1.581626209372665,10.06241274348729,8.605208545353282,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,240.25,289.0,272.25,342.25,225.0,240.25,1.0,1.0,1.0,0.0,1.0,1.0,-3.0,-1.0,-1.5,0.0
366,2010,7,-3.6690470145018104,5.200137041032349,16.52054320389946,6.912721564994971,17.77952399691786,13.888557109792911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,110.25,36.0,100.0,30.25,56.25,0.0,1.0,1.0,1.0,1.0,1.0,-6.5,-1.5,-6.0,0.0
367,2010,7,-23.614784963237774,-21.202371397362185,-20.022301186996444,-16.18645933231894,-30.67429317599911,-34.939680689527286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2550.25,2500.0,2450.25,2401.0,2704.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-5.0,-4.5,1.0
368,2010,7,2.216492005720383,2.6094937775550164,-10.35157512482359,-8.159186674752306,-10.413827136736252,-14.892152203050074,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,6.25,6.25,30.25,25.0,30.25,42.25,1.0,1.0,0.0,0.0,0.0,0.0,-2.5,0.5,-2.5,
369,2010,7,8.875836745417232,10.259604057362992,10.062412743692896,12.679151336299846,10.06241274348729,10.06241274348729,0.0,,,0.0,,,,,,,,,2.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,-3.0,-3.0,-3.0,
370,2010,7,-7.306402091117903,-5.24685426784437,-12.639237321956642,-12.006204555871939,-12.639237321956642,-10.413827136736252,1.0,1.0,,1.0,1.0,,,,,,,,64.0,56.25,81.0,81.0,81.0,72.25,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.5,-3.0,
371,2010,8,-9.617858511296973,-7.104349068526972,3.650081886053414,-11.04332357710598,3.695404234124453,-3.990792321589808,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,110.25,90.25,49.0,110.25,49.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.5,1.0,0.0
372,2010,8,-26.906535655996677,-4.2409882292904655,-22.530254511870865,-18.4284074596695,-28.47858916206347,-28.478589162063493,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,576.0,361.0,529.0,506.25,600.25,600.25,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-1.0,-5.0,1.0
373,2010,8,-13.429195743725586,-12.606549511828291,10.056107872523292,-6.555601343526519,10.06241274348729,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,225.0,225.0,81.0,182.25,81.0,144.0,0.0,0.0,1.0,0.0,1.0,0.0,-3.0,3.0,-3.0,0.0
374,2010,8,16.767557331966998,19.404791683697553,19.089732582676966,19.048963199284177,18.556123530514327,21.884952665817643,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,1.0,0.0,9.0,20.25,20.25,20.25,16.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.5,-7.5,
375,2010,8,-25.854359655147974,-28.36150726930242,-28.47858916206347,-21.948778973200625,-28.47858916206347,-23.995726840505995,0.0,0.0,,1.0,,,,,,,,,225.0,240.25,240.25,196.0,240.25,210.25,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-6.5,-6.5,
376,2010,8,2.427230560749294,2.0228062607202446,8.605205814854099,4.688093335638069,8.605208545353282,0.0,1.0,1.0,,0.0,0.0,,,,0.0,0.0,,,56.25,56.25,30.25,42.25,30.25,64.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.5,-0.5,-2.5,
377,2010,8,-4.281739398474915,6.0084632187212605,8.262188809172514,4.9563130677710845,8.605208545353282,10.06241274348729,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,121.0,72.25,56.25,72.25,56.25,49.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.5,-1.5,-2.5,
378,2010,8,-3.442797578701917,-3.203850393096271,15.99816851244306,6.619890953557867,15.998168512835745,10.06241274348729,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,81.0,81.0,6.25,36.0,6.25,25.0,0.0,0.0,1.0,1.0,1.0,1.0,-5.5,1.0,-5.5,0.0
379,2010,8,-17.458738019922748,-7.94613580652026,-12.639237321194834,-8.051009161019039,-12.639237321956642,-12.639237321956642,0.0,1.0,,0.0,1.0,,,,,,,,49.0,25.0,36.0,25.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-3.0,
380,2010,8,16.382716419903076,17.385938555338498,13.769184016522322,13.724159579511923,14.985995820170947,18.556123530514327,0.0,0.0,0.0,1.0,1.0,0.0,,,,,0.0,,20.25,12.25,30.25,30.25,25.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.0,-6.5,-4.5,
381,2010,8,5.152399987728984,4.329610120430161,7.05719780446017,1.3546736995378517,7.05719780446017,0.0,1.0,1.0,,0.0,0.0,,,,,,,,812.25,841.0,784.0,870.25,784.0,900.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0,-1.0,-2.0,
382,2010,8,3.1191524220499645,-8.21780898006574,5.419801697685376,4.142216564307372,5.419801959280605,0.0,1.0,0.0,,0.0,0.0,,,0.0,,0.0,,,81.0,144.0,72.25,81.0,72.25,100.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.5,2.0,-1.5,
383,2010,8,17.431304139950043,18.257052154390507,15.998168512835745,15.393217692856405,15.998168512835745,15.998168512835745,1.0,1.0,,1.0,1.0,,,,,,,,42.25,36.0,56.25,64.0,56.25,56.25,1.0,1.0,1.0,1.0,1.0,1.0,-5.5,-7.0,-5.5,
384,2010,9,18.085466274888162,19.703773374418176,21.88495621066069,21.864937859017186,21.884952665817643,20.999713337083335,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,0.25,4.0,16.0,16.0,16.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.0,-8.0,-10.0,
385,2010,9,16.291716642674814,17.414188090492644,15.998168512835745,16.126048588012516,15.998168512835745,14.985995820170947,1.0,1.0,,,1.0,,,,,,,,110.25,90.25,110.25,110.25,110.25,121.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.5,-6.5,-5.5,
386,2010,9,7.2348027515545255,14.430260401650141,10.062412721491194,6.553923606194061,10.06241274348729,10.062412743487283,,,,,,,,,,,,,1.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,,,3.0,4.5,3.0,
387,2010,9,14.089879719286722,16.399096383156575,17.77952388434283,16.573121266295438,17.77952399691787,18.556123530514327,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,702.25,650.25,600.25,625.0,600.25,576.0,1.0,1.0,1.0,1.0,1.0,1.0,6.5,5.5,6.5,
388,2010,9,-21.156422992589796,-18.150436104133405,-17.1634023135761,-22.429455468059274,-17.1634023135761,-19.443780893682607,0.0,1.0,,0.0,,,,,,,,,625.0,576.0,576.0,625.0,576.0,600.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,
389,2010,9,19.71519563949753,18.58086332546094,17.487606077507806,17.444821832065635,16.928166325097465,11.428316768609568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,25.0,16.0,12.25,12.25,9.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,6.5,
390,2010,9,-4.245545894900715,-1.9467234177739101,10.06241274348729,-0.35950896978156877,10.06241274348729,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,49.0,42.25,9.0,36.0,9.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,-0.5,3.0,0.0
391,2010,9,13.524968611258359,12.996775050461551,19.262101430717887,21.844522434254614,19.262101430712562,20.999713337083335,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.25,1.0,20.25,49.0,20.25,36.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.5,-4.0,-7.5,0.0
392,2010,9,9.589671252199759,9.055129165048115,14.175017991884976,7.6196551717088425,18.556123530514327,19.90176168237429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,992.25,870.25,1024.0,729.0,676.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.5,4.5,0.0
393,2010,9,6.657716408426495,7.262607640586793,-3.9979992682607772,-5.7764836947561875,-3.9907923215898258,0.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,16.0,20.25,16.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,
394,2010,9,-1.304454674762301,-4.632499963555855,8.621941958467637,-4.333454819738517,10.06241274348729,3.695404234124439,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,6.25,9.0,0.25,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-3.0,1.0,-2.5,1.0
