,game_id,starting_nfelo_home,starting_nfelo_away,hfa_mod,home_bye_mod,away_bye_mod,div_game_mod,dif_surface_mod,home_time_advantage_mod,home_538_qb_adj,away_538_qb_adj,home_net_qb_mod,home_net_bye_mod,nfelo_dif_base,nfelo_dif_open,nfelo_dif_close,nfelo_home_line_open,nfelo_home_line_close,nfelo_home_probability_close,nfelo_home_probability_open,nfelo_home_cover_prob_close,nfelo_home_push_prob_close,nfelo_home_loss_prob_close,nfelo_away_cover_prob_close,nfelo_away_push_prob_close,nfelo_away_loss_prob_close,home_open_ev,away_open_ev,home_close_ev,away_close_ev,home_line_open,home_line_open_price,away_line_open_price,home_line_close,home_line_close_price,away_line_close_price,total_line_open,under_price_open,over_price_open,total_line_close,under_price_close,over_price_close,home_implied_win_probability_open,home_implied_win_probability_close,hfa_base_mod
6461,2007_01_KC_HOU,1453.1188723112973,2216.311676017901,62.5,0.0,-0.0,-0.0,0.0,0.0,-2.804971933364868,-4.731812477111816,1.9268405437469482,0.0,-698.7659631628567,-15.993323930864108,65.38411365561694,1.0,-3.0,0.5929999999999999,0.477,0.4460731243465529,0.1078537513068898,0.4460731243465523,0.4460731243465523,0.1078537513068898,0.4460731243465529,-0.04508872032004779,-0.045088720320047945,-0.04055210221332241,-0.040552102213323574,1.0,,,-3.0,,,,,,37.5,-103.0,-107.0,0.477,0.593,62.5
6462,2007_01_TEN_JAX,1441.7604112412064,1362.095381209667,45.5,0.0,-0.0,-28.200000762939453,0.0,11.200000762939453,-1.5216267108917236,8.743392944335938,-10.265019655227661,0.0,114.90001037631168,147.2217708617398,151.74588571819936,-6.0,-6.5,0.7054775121109843,0.7000375418252387,0.4207982678145342,0.0,0.5792017321854612,0.5792017321854612,0.0,0.4207982678145342,-0.07984097577229908,-0.011068115136791552,-0.1966578523540665,0.10574876144497596,-6.5,,,-7.5,,,,,,39.5,-107.0,-103.0,0.71,0.744,62.5
6463,2007_01_ATL_MIN,1024.6885954895004,1529.2819450292234,51.30000305175781,0.0,-0.0,-0.0,0.0,-11.200000762939453,-6.106790542602539,-16.864784240722656,10.757993698120117,0.0,-442.5353527898451,0.0,65.384113655617,0.0,-3.0,0.593,0.5,0.4460731243465529,0.1078537513068898,0.4460731243465523,0.4460731243465523,0.1078537513068898,0.4460731243465529,-0.045424460421987875,-0.04542446042198752,-0.04055210221332241,-0.040552102213323574,0.0,,,-3.0,,,,,,34.5,-105.0,-105.0,0.5,0.593,62.5
6464,2007_01_NE_NYJ,1479.708922628078,1410.022712934051,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,5.453604698181152,4.379512786865234,1.074091911315918,0.0,105.06030084240342,-80.9075330721447,-64.16705921462537,3.0,3.0,0.40869198335077017,0.3856247387583722,0.608034096376513,0.0226893270430991,0.3692765765803835,0.3692765765803835,0.0226893270430991,0.608034096376513,0.20410835380108197,-0.29501744471017255,0.18348169285281005,-0.2723281176670734,6.5,,,6.0,,,,,,41.5,-108.0,-102.0,0.286,0.302,62.5
6465,2007_01_CAR_LAR,1497.4313361830732,1360.4724639443461,73.0999984741211,0.0,-0.0,-0.0,21.799999237060547,-11.200000762939453,9.127593040466309,6.80927038192749,2.3183226585388184,0.0,212.37719337138697,106.07229435626499,114.36100929055263,-4.0,-4.5,0.6588817498959383,0.6480779338740054,0.643509939370711,0.0,0.35649006062928473,0.35649006062928473,0.0,0.643509939370711,0.22171701533142238,-0.31190008814709813,0.22851897516227068,-0.3194280660713612,-1.0,,,-1.5,,,,,,43.0,-105.0,-105.0,0.522,0.532,62.5
6466,2007_01_MIA_WAS,201.31097310578957,1524.9664080096957,62.5,0.0,-0.0,-0.0,0.0,0.0,3.1330931186676025,-6.189781188964844,9.322874307632446,0.0,-1251.8325605962737,65.38411365561706,65.38411365561706,-3.0,-3.0,0.5930000000000001,0.5930000000000001,0.4460731243465529,0.1078537513068898,0.4460731243465523,0.4460731243465523,0.1078537513068898,0.4460731243465529,-0.04055210221332241,-0.040552102213323574,-0.04055210221332241,-0.040552102213323574,-3.0,,,-3.0,,,,,,34.0,-103.0,-107.0,0.593,0.593,62.5
6467,2007_01_DET_OAK,1395.1920423730185,1868.000983097977,106.67500305175781,0.0,-0.0,-0.0,21.799999237060547,22.375,20.49933433532715,-0.7748299241065979,21.274164259433746,0.0,-344.859773413767,42.5993364056161,65.384113655617,-2.5,-3.0,0.593,0.561,0.4460731243465529,0.1078537513068898,0.4460731243465523,0.4460731243465523,0.1078537513068898,0.4460731243465529,-0.04545454545454524,-0.04545454545454529,-0.04055210221332241,-0.040552102213323574,-2.5,,,-3.0,,,,,,39.5,105.0,-115.0,0.561,0.593,62.5
6468,2007_01_CHI_LAC,1034.3985362155222,1463.475868985904,62.5,0.0,-0.0,-0.0,0.0,0.0,-4.0802459716796875,-7.285862445831299,3.2056164741516113,0.0,-363.37171629623026,155.54414032804766,171.02499011153532,-6.5,-7.0,0.7279999999999999,0.7100000000000001,0.4475532853476873,0.104893429304622,0.44755328534768635,0.44755328534768635,0.104893429304622,0.4475532853476873,-0.045454545454544984,-0.045454545454545595,-0.04068666230433428,-0.040686662304336096,-6.5,,,-7.0,,,,,,43.0,-104.0,-106.0,0.71,0.728,62.5
6469,2007_01_TB_SEA,1572.1992034682064,1999.3063994863187,106.67500305175781,0.0,-0.0,-0.0,21.799999237060547,22.375,-6.827524662017822,16.008953094482422,-22.836477756500244,0.0,-343.2686707228547,141.43794365384804,141.43794365384804,-6.0,-6.0,0.6929999999999998,0.6929999999999998,0.4819880603097459,0.0360238793805045,0.4819880603097453,0.4819880603097453,0.0360238793805045,0.4819880603097459,-0.04381709639179453,-0.043817096391795686,-0.04381709639179453,-0.043817096391795686,-6.0,,,-6.0,,,,,,40.5,-109.0,-101.0,0.693,0.693,62.5
6470,2007_01_NYG_DAL,1469.800190852216,1319.2685524571843,45.5,0.0,-0.0,-28.200000762939453,0.0,11.200000762939453,0.5264831185340881,-3.417279005050659,3.9437621235847473,0.0,199.97540051861642,157.28431671339644,153.42418482139587,-6.5,-6.5,0.7074808861725314,0.7120582070329284,0.4999999999999979,0.0439197123474053,0.45608028765259223,0.45608028765259223,0.0439197123474053,0.4999999999999979,0.08714523237643867,-0.1754536674908627,-0.0015348331071396435,-0.08538155667945953,-4.0,,,-6.0,,,,,,44.0,-107.0,-103.0,0.647,0.693,62.5
