,spread_line,result,normalized_modeled_prob
35384,-6.5,59.0,7.2340795266154e-08
35385,-6.5,60.0,5.089396569666055e-08
35386,-6.5,61.0,3.5615204113608556e-08
35387,-6.5,62.0,2.4790809437576323e-08
35388,-6.5,63.0,1.716453711401496e-08
35389,-6.5,64.0,1.1821146545344672e-08
35390,-6.5,65.0,8.097915116969179e-09
35391,-6.5,66.0,5.51788888674452e-09
35392,-6.5,67.0,3.739889685921544e-09
35393,-6.5,68.0,2.5213361063562472e-09
35394,-6.5,69.0,1.6907866224112358e-09
35395,-6.5,70.0,1.1278022883347355e-09
35396,-6.5,71.0,7.482784674377846e-10
35397,-6.5,72.0,4.938324596066254e-10
35398,-6.5,73.0,3.241769449654481e-10
35399,-6.5,74.0,2.1167556387224928e-10
35400,-6.4,-75.0,1.940027121716041e-08
35401,-6.4,-74.0,2.7885849565765404e-08
35402,-6.4,-73.0,3.9869984462497956e-08
35403,-6.4,-72.0,5.670147547461443e-08
35404,-6.4,-71.0,8.021004526431369e-08
35405,-6.4,-70.0,1.1286239712970979e-07
35406,-6.4,-69.0,1.579631866943663e-07
35407,-6.4,-68.0,2.199118389562094e-07
35408,-6.4,-67.0,3.045281481413145e-07
35409,-6.4,-66.0,4.194617653775985e-07
35410,-6.4,-65.0,5.74702950280382e-07
35411,-6.4,-64.0,7.832142498209852e-07
35412,-6.4,-63.0,1.0617049489523487e-06
35413,-6.4,-62.0,1.4315720497882215e-06
35414,-6.4,-61.0,1.9200329727296558e-06
35415,-6.4,-60.0,2.5614758801576804e-06
35416,-6.4,-59.0,3.399053201056963e-06
35417,-6.4,-58.0,4.486542240402738e-06
35418,-6.4,-57.0,5.89049331309084e-06
35419,-6.4,-56.0,7.69268025058287e-06
35420,-6.4,-55.0,9.992859990241279e-06
35421,-6.4,-54.0,1.2911836898960078e-05
35422,-6.4,-53.0,1.65948131892071e-05
35423,-6.4,-52.0,2.1214989040130387e-05
35424,-6.4,-51.0,2.6977354764810874e-05
35425,-6.4,-50.0,3.412259268348939e-05
35426,-6.4,-49.0,4.29309786269959e-05
35427,-6.4,-48.0,5.372614358406741e-05
35428,-6.4,-47.0,6.688092415270136e-05
35429,-6.4,-46.0,8.410417084201e-05
35430,-6.4,-45.0,0.0002177405658132423
35431,-6.4,-44.0,0.0018407069133691812
35432,-6.4,-43.0,0.004490672261164831
35433,-6.4,-42.0,0.003800572677232612
35434,-6.4,-41.0,0.005010101877139734
35435,-6.4,-40.0,0.0023205214695493355
35436,-6.4,-39.0,0.0026787641357488385
35437,-6.4,-38.0,0.005860611405801663
35438,-6.4,-37.0,0.0026798924280160355
35439,-6.4,-36.0,0.0008623507020455222
35440,-6.4,-35.0,0.0034033467377932456
35441,-6.4,-34.0,0.007565495562903579
35442,-6.4,-33.0,0.0038352633465452597
35443,-6.4,-32.0,0.004458658513054335
35444,-6.4,-31.0,0.009255097790810959
35445,-6.4,-30.0,0.00482294381640586
35446,-6.4,-29.0,0.00561352894926814
35447,-6.4,-28.0,0.011393209043652873
35448,-6.4,-27.0,0.005751198628423478
35449,-6.4,-26.0,0.0025625481897679626
35450,-6.4,-25.0,0.007361350048844506
35451,-6.4,-24.0,0.015165361536886288
35452,-6.4,-23.0,0.008236987362939034
35453,-6.4,-22.0,0.009625594529060132
35454,-6.4,-21.0,0.01890451616973801
35455,-6.4,-20.0,0.009755791244402392
35456,-6.4,-19.0,0.004569235420287392
35457,-6.4,-18.0,0.012610812114623397
35458,-6.4,-17.0,0.025703547726273524
35459,-6.4,-16.0,0.013837120977105237
35460,-6.4,-15.0,0.016583203118900224
35461,-6.4,-14.0,0.0330076354075157
35462,-6.4,-13.0,0.01637436861274648
35463,-6.4,-12.0,0.00695615051285926
35464,-6.4,-11.0,0.023024096666715618
35465,-6.4,-10.0,0.0492263341041693
35466,-6.4,-9.0,0.02522783418429031
35467,-6.4,-8.0,0.03638480813363142
35468,-6.4,-7.0,0.07862133018371335
35469,-6.4,-6.0,0.04316401247208462
35470,-6.4,-5.0,0.01057009896049339
35471,-6.4,-4.0,0.029073748685639438
35472,-6.4,-3.0,0.06174550336780071
35473,-6.4,-2.0,0.028814287804119994
35474,-6.4,-1.0,0.007643346185615205
35475,-6.4,0.0,0.0006816614480392556
35476,-6.4,1.0,0.00685745405273151
35477,-6.4,2.0,0.01832743029358017
35478,-6.4,3.0,0.03629753595488487
35479,-6.4,4.0,0.01770844178436866
35480,-6.4,5.0,0.006325018440167982
35481,-6.4,6.0,0.013557403313325027
35482,-6.4,7.0,0.02626591586494094
35483,-6.4,8.0,0.01336108415815489
35484,-6.4,9.0,0.011384346398611132
35485,-6.4,10.0,0.020860315577232693
35486,-6.4,11.0,0.010155684480303316
35487,-6.4,12.0,0.0035943172069132323
35488,-6.4,13.0,0.007896294305868953
35489,-6.4,14.0,0.01548985858872455
35490,-6.4,15.0,0.007677441475744387
35491,-6.4,16.0,0.006581507602617377
35492,-6.4,17.0,0.012481225581255492
35493,-6.4,18.0,0.005812081573388142
35494,-6.4,19.0,0.0017340248986413144
35495,-6.4,20.0,0.004536990784243083
35496,-6.4,21.0,0.009467054068489232
35497,-6.4,22.0,0.004458409481209394
35498,-6.4,23.0,0.0038386021987589195
35499,-6.4,24.0,0.007779026928410725
35500,-6.4,25.0,0.003415840745171426
35501,-6.4,26.0,0.0007627026697222653
35502,-6.4,27.0,0.0027040902413164275
35503,-6.4,28.0,0.006082855581425975
35504,-6.4,29.0,0.002731653005552412
35505,-6.4,30.0,0.002373698401045305
35506,-6.4,31.0,0.005120829132849468
35507,-6.4,32.0,0.002150602978039326
35508,-6.4,33.0,0.0003538938611230588
35509,-6.4,34.0,0.0017407021709770056
35510,-6.4,35.0,0.004130084953082207
35511,-6.4,36.0,0.0018047718722350886
35512,-6.4,37.0,0.0015860084374366222
35513,-6.4,38.0,0.0035497943130674697
35514,-6.4,39.0,0.0015415843299092327
35515,-6.4,40.0,0.001360608320147838
35516,-6.4,41.0,0.0030693131123969036
35517,-6.4,42.0,0.0012554681369424147
35518,-6.4,43.0,9.383362066668567e-05
35519,-6.4,44.0,8.557179950482749e-06
35520,-6.4,45.0,5.810102861796289e-06
35521,-6.4,46.0,4.405113908239824e-06
35522,-6.4,47.0,3.3231354364428168e-06
35523,-6.4,48.0,2.4935958438731156e-06
35524,-6.4,49.0,1.8611910277088313e-06
35525,-6.4,50.0,1.3817915337116738e-06
35526,-6.4,51.0,1.0204239970579971e-06
35527,-6.4,52.0,7.495580151980389e-07
35528,-6.4,53.0,5.476665459393886e-07
35529,-6.4,54.0,3.980278682923577e-07
35530,-6.4,55.0,2.8773785800754375e-07
35531,-6.4,56.0,2.0690298295155763e-07
35532,-6.4,57.0,1.4798670108485612e-07
35533,-6.4,58.0,1.0528458642905029e-07
35534,-6.4,59.0,7.450631000624194e-08
35535,-6.4,60.0,5.2445406448297456e-08
35536,-6.4,61.0,3.672044940184555e-08
35537,-6.4,62.0,2.5573763512017575e-08
35538,-6.4,63.0,1.7716071404918433e-08
35539,-6.4,64.0,1.2207488273381407e-08
35540,-6.4,65.0,8.367029946508643e-09
35541,-6.4,66.0,5.704301118719282e-09
35542,-6.4,67.0,3.868295773802055e-09
35543,-6.4,68.0,2.6092939858855767e-09
35544,-6.4,69.0,1.7507029450003596e-09
35545,-6.4,70.0,1.1683905074549215e-09
35546,-6.4,71.0,7.756212261246963e-10
35547,-6.4,72.0,5.12150333164203e-10
35548,-6.4,73.0,3.3638091009905597e-10
35549,-6.4,74.0,2.1976135827449683e-10
35550,-6.3,-75.0,1.8926249216779958e-08
35551,-6.3,-74.0,2.721899102981094e-08
35552,-6.3,-73.0,3.893727890312776e-08
35553,-6.3,-72.0,5.5404530750165883e-08
35554,-6.3,-71.0,7.841715311561295e-08
35555,-6.3,-70.0,1.103984483637029e-07
35556,-6.3,-69.0,1.545969690127236e-07
35557,-6.3,-68.0,2.153401880791316e-07
35558,-6.3,-67.0,2.983563658566335e-07
35559,-6.3,-66.0,4.11179672804669e-07
35560,-6.3,-65.0,5.636559193090903e-07
35561,-6.3,-64.0,7.685685609015074e-07
35562,-6.3,-63.0,1.0424068720417567e-06
35563,-6.3,-62.0,1.4063001525204913e-06
35564,-6.3,-61.0,1.8871433431462638e-06
35565,-6.3,-60.0,2.518940229741576e-06
35566,-6.3,-59.0,3.344390207500268e-06
35567,-6.3,-58.0,4.416743018599239e-06
35568,-6.3,-57.0,5.801942585837402e-06
35569,-6.3,-56.0,7.581075642528022e-06
35570,-6.3,-55.0,9.853132899121846e-06
35571,-6.3,-54.0,1.2738079608079783e-05
35572,-6.3,-53.0,1.6380218264013467e-05
35573,-6.3,-52.0,2.095180857475124e-05
35574,-6.3,-51.0,2.665688866916194e-05
35575,-6.3,-50.0,3.373521686559087e-05
35576,-6.3,-49.0,4.24662255438835e-05
35577,-6.3,-48.0,5.3172849105592904e-05
35578,-6.3,-47.0,6.622747203329211e-05
35579,-6.3,-46.0,8.334748161068119e-05
35580,-6.3,-45.0,0.00021763133629141903
35581,-6.3,-44.0,0.0018512398217359362
35582,-6.3,-43.0,0.004518711326230711
35583,-6.3,-42.0,0.0038233899605382648
35584,-6.3,-41.0,0.0050403339213258465
35585,-6.3,-40.0,0.0023324653371216363
35586,-6.3,-39.0,0.002692191483969211
35587,-6.3,-38.0,0.005893947192735571
35588,-6.3,-37.0,0.0026922493218358274
35589,-6.3,-36.0,0.000862405756879945
35590,-6.3,-35.0,0.003418355276045831
35591,-6.3,-34.0,0.007605422380360986
35592,-6.3,-33.0,0.0038517329781457056
35593,-6.3,-32.0,0.004477571406560546
35594,-6.3,-31.0,0.009301570794427791
35595,-6.3,-30.0,0.004842986514415041
35596,-6.3,-29.0,0.005636680891986499
35597,-6.3,-28.0,0.011448101796504876
35598,-6.3,-27.0,0.0057748313490134755
35599,-6.3,-26.0,0.0025684605422333384
35600,-6.3,-25.0,0.007391480656909593
35601,-6.3,-24.0,0.015235058364588671
35602,-6.3,-23.0,0.008272657606872834
35603,-6.3,-22.0,0.009666051318910395
35604,-6.3,-21.0,0.018987624990066652
35605,-6.3,-20.0,0.009799710357316973
35606,-6.3,-19.0,0.004591327697518314
35607,-6.3,-18.0,0.012662716916178618
35608,-6.3,-17.0,0.025803403731981776
35609,-6.3,-16.0,0.01389785788397437
35610,-6.3,-15.0,0.01664375979020946
35611,-6.3,-14.0,0.03310836767253136
35612,-6.3,-13.0,0.016440724649405797
35613,-6.3,-12.0,0.007000762614658355
35614,-6.3,-11.0,0.023054214039911983
35615,-6.3,-10.0,0.04923392893184845
35616,-6.3,-9.0,0.02523814924527526
35617,-6.3,-8.0,0.036037373996837804
35618,-6.3,-7.0,0.07768828083109151
35619,-6.3,-6.0,0.04200700812807676
35620,-6.3,-5.0,0.010473752229881426
35621,-6.3,-4.0,0.029217232043136962
35622,-6.3,-3.0,0.062145334622223894
35623,-6.3,-2.0,0.02896630450085291
35624,-6.3,-1.0,0.007637955233256591
35625,-6.3,0.0,0.0006778267136103118
35626,-6.3,1.0,0.006851105354658869
35627,-6.3,2.0,0.018364518399086312
35628,-6.3,3.0,0.03640036251822158
35629,-6.3,4.0,0.017751896811885354
35630,-6.3,5.0,0.006332439902548724
35631,-6.3,6.0,0.013583234087747012
35632,-6.3,7.0,0.026323258283305007
35633,-6.3,8.0,0.013391093529635033
35634,-6.3,9.0,0.011407809442563196
35635,-6.3,10.0,0.02090064181719378
35636,-6.3,11.0,0.010179190336502624
35637,-6.3,12.0,0.0036075164266974554
35638,-6.3,13.0,0.007914154027135826
35639,-6.3,14.0,0.015515765529241166
35640,-6.3,15.0,0.007695019065495455
35641,-6.3,16.0,0.0065962907945662855
35642,-6.3,17.0,0.012499337103241016
35643,-6.3,18.0,0.0058252525628923425
35644,-6.3,19.0,0.001743910556795656
35645,-6.3,20.0,0.004546779462414372
35646,-6.3,21.0,0.009477251131088606
35647,-6.3,22.0,0.004466645475836254
35648,-6.3,23.0,0.003845327563618809
35649,-6.3,24.0,0.007784824112331919
35650,-6.3,25.0,0.0034210888083687605
35651,-6.3,26.0,0.000767391600800195
35652,-6.3,27.0,0.002707480950772831
35653,-6.3,28.0,0.006084537569660905
35654,-6.3,29.0,0.002733911028386609
35655,-6.3,30.0,0.0023752843797394505
35656,-6.3,31.0,0.00512051998530684
35657,-6.3,32.0,0.002151478265949241
35658,-6.3,33.0,0.0003553770032580373
35659,-6.3,34.0,0.0017408499123966296
35660,-6.3,35.0,0.004128211692426339
35661,-6.3,36.0,0.0018043975549605817
35662,-6.3,37.0,0.0015854377316487118
35663,-6.3,38.0,0.0035473235977281216
35664,-6.3,39.0,0.0015407467152608358
35665,-6.3,40.0,0.0013596831612922833
35666,-6.3,41.0,0.003066566582748295
35667,-6.3,42.0,0.0012544772383087266
35668,-6.3,43.0,9.395636748035212e-05
35669,-6.3,44.0,8.719351220120372e-06
35670,-6.3,45.0,5.937632223771095e-06
35671,-6.3,46.0,4.504232429447527e-06
35672,-6.3,47.0,3.3997186067417364e-06
35673,-6.3,48.0,2.552420940895517e-06
35674,-6.3,49.0,1.9061123973751956e-06
35675,-6.3,50.0,1.4158962140049796e-06
35676,-6.3,51.0,1.0461667325464375e-06
35677,-6.3,52.0,7.688769714551942e-07
35678,-6.3,53.0,5.620813558740911e-07
35679,-6.3,54.0,4.087218161609831e-07
35680,-6.3,55.0,2.956260639939033e-07
35681,-6.3,56.0,2.126884206261165e-07
35682,-6.3,57.0,1.5220578708669464e-07
35683,-6.3,58.0,1.0834394765319668e-07
35684,-6.3,59.0,7.671217573447707e-08
35685,-6.3,60.0,5.40269047717401e-08
35686,-6.3,61.0,3.784791908936444e-08
35687,-6.3,62.0,2.6373031379662346e-08
35688,-6.3,63.0,1.8279495986233657e-08
35689,-6.3,64.0,1.2602435957187291e-08
35690,-6.3,65.0,8.642330994644239e-09
35691,-6.3,66.0,5.895130234553777e-09
35692,-6.3,67.0,3.999834510732005e-09
35693,-6.3,68.0,2.6994591028937295e-09
35694,-6.3,69.0,1.8121643831951331e-09
35695,-6.3,70.0,1.2100534024637817e-09
35696,-6.3,71.0,8.037067062876637e-10
35697,-6.3,72.0,5.30978278614299e-10
35698,-6.3,73.0,3.4893298533721306e-10
35699,-6.3,74.0,2.2808325634039084e-10
35700,-6.2,-75.0,1.845596012816728e-08
35701,-6.2,-74.0,2.6556785177390125e-08
35702,-6.2,-73.0,3.801022717470607e-08
35703,-6.2,-72.0,5.411423676758868e-08
35704,-6.2,-71.0,7.66317453804655e-08
35705,-6.2,-70.0,1.0794238372968132e-07
35706,-6.2,-69.0,1.5123816497723235e-07
35707,-6.2,-68.0,2.1077393402390581e-07
35708,-6.2,-67.0,2.921854001025255e-07
35709,-6.2,-66.0,4.028897593564912e-07
35710,-6.2,-65.0,5.525862236276475e-07
35711,-6.2,-64.0,7.538761183655147e-07
35712,-6.2,-63.0,1.0230244787668654e-06
35713,-6.2,-62.0,1.3808871011380838e-06
35714,-6.2,-61.0,1.8540285935577733e-06
35715,-6.2,-60.0,2.4760578662152156e-06
35716,-6.2,-59.0,3.2892074094602373e-06
35717,-6.2,-58.0,4.346181283964412e-06
35718,-6.2,-57.0,5.712293612448119e-06
35719,-6.2,-56.0,7.467914111598228e-06
35720,-6.2,-55.0,9.711229425905054e-06
35721,-6.2,-54.0,1.2561318332083425e-05
35722,-6.2,-53.0,1.6161524936094328e-05
35723,-6.2,-52.0,2.0683096538996373e-05
35724,-6.2,-51.0,2.6329031793982884e-05
35725,-6.2,-50.0,3.333806019117086e-05
35726,-6.2,-49.0,4.198864609995787e-05
35727,-6.2,-48.0,5.260288091372835e-05
35728,-6.2,-47.0,6.555252598855028e-05
35729,-6.2,-46.0,8.256288975016997e-05
35730,-6.2,-45.0,0.00021744952645697102
35731,-6.2,-44.0,0.0018611697027366982
35732,-6.2,-43.0,0.00454528160358996
35733,-6.2,-42.0,0.0038449589326196507
35734,-6.2,-41.0,0.005068917351391499
35735,-6.2,-40.0,0.002343635388749371
35736,-6.2,-39.0,0.0027047196580410856
35737,-6.2,-38.0,0.005925332561892097
35738,-6.2,-37.0,0.00270369352609245
35739,-6.2,-36.0,0.0008621365073811945
35740,-6.2,-35.0,0.003432189835984063
35741,-6.2,-34.0,0.007642788610667758
35742,-6.2,-33.0,0.0038668630132753217
35743,-6.2,-32.0,0.0044949205272935494
35744,-6.2,-31.0,0.009344872255528469
35745,-6.2,-30.0,0.004861314392772249
35746,-6.2,-29.0,0.0056578338321544635
35747,-6.2,-28.0,0.011499050335662874
35748,-6.2,-27.0,0.005796385654362942
35749,-6.2,-26.0,0.002573341294338773
35750,-6.2,-25.0,0.00741895549691686
35751,-6.2,-24.0,0.015299469688071358
35752,-6.2,-23.0,0.008305350784356923
35753,-6.2,-22.0,0.00970305461558875
35754,-6.2,-21.0,0.01906416267689095
35755,-6.2,-20.0,0.009840119529651584
35756,-6.2,-19.0,0.004611649811223923
35757,-6.2,-18.0,0.012710193529487606
35758,-6.2,-17.0,0.02589450453667142
35759,-6.2,-16.0,0.013953792089604152
35760,-6.2,-15.0,0.01669875645803249
35761,-6.2,-14.0,0.033198333839767835
35762,-6.2,-13.0,0.016501649439007948
35763,-6.2,-12.0,0.007043085696060431
35764,-6.2,-11.0,0.023078395321131852
35765,-6.2,-10.0,0.04922955370705594
35766,-6.2,-9.0,0.025244989971687032
35767,-6.2,-8.0,0.03572380895226295
35768,-6.2,-7.0,0.07684159328617192
35769,-6.2,-6.0,0.040923597481891054
35770,-6.2,-5.0,0.010380799062037557
35771,-6.2,-4.0,0.02935888519425751
35772,-6.2,-3.0,0.06254298838714187
35773,-6.2,-2.0,0.02911643917647461
35774,-6.2,-1.0,0.007630887527407522
35775,-6.2,0.0,0.000673860024300709
35776,-6.2,1.0,0.006842922154205593
35777,-6.2,2.0,0.018397710414092844
35778,-6.2,3.0,0.0364960705029635
35779,-6.2,4.0,0.017791628917943468
35780,-6.2,5.0,0.006338213977923155
35781,-6.2,6.0,0.013605975659582742
35782,-6.2,7.0,0.026374994137992467
35783,-6.2,8.0,0.013418118647906659
35784,-6.2,9.0,0.011428667551120798
35785,-6.2,10.0,0.020936421124272006
35786,-6.2,11.0,0.010200405252248721
35787,-6.2,12.0,0.0036198137983126755
35788,-6.2,13.0,0.007930216536393418
35789,-6.2,14.0,0.015538279541678251
35790,-6.2,15.0,0.007710890322640747
35791,-6.2,16.0,0.00660960911001803
35792,-6.2,17.0,0.012514725496614986
35793,-6.2,18.0,0.005837153231228764
35794,-6.2,19.0,0.0017534168587476338
35795,-6.2,20.0,0.004555585633184927
35796,-6.2,21.0,0.009485396914030305
35797,-6.2,22.0,0.004473927931724639
35798,-6.2,23.0,0.0038512353235720734
35799,-6.2,24.0,0.007788940818865164
35800,-6.2,25.0,0.0034256150376043093
35801,-6.2,26.0,0.0007719413585963093
35802,-6.2,27.0,0.002710303475602994
35803,-6.2,28.0,0.006084904436961921
35804,-6.2,29.0,0.002735591851986359
35805,-6.2,30.0,0.0023763694167848446
35806,-6.2,31.0,0.0051190996147402025
35807,-6.2,32.0,0.0021518976061028687
35808,-6.2,33.0,0.00035679985576959596
35809,-6.2,34.0,0.0017406275283636814
35810,-6.2,35.0,0.004125436000902732
35811,-6.2,36.0,0.001803634920353129
35812,-6.2,37.0,0.0015845252951366352
35813,-6.2,38.0,0.0035440732227708925
35814,-6.2,39.0,0.0015395741964597184
35815,-6.2,40.0,0.0013584619548655163
35816,-6.2,41.0,0.003063143001248116
35817,-6.2,42.0,0.0012532116148267363
35818,-6.2,43.0,9.406187743902051e-05
35819,-6.2,44.0,8.882573133024093e-06
35820,-6.2,45.0,6.066256661734571e-06
35821,-6.2,46.0,4.604286944685283e-06
35822,-6.2,47.0,3.477089250596773e-06
35823,-6.2,48.0,2.6118995236282448e-06
35824,-6.2,49.0,1.951569371519605e-06
35825,-6.2,50.0,1.4504349095710188e-06
35826,-6.2,51.0,1.0722574621637153e-06
35827,-6.2,52.0,7.884721956279325e-07
35828,-6.2,53.0,5.767134432790102e-07
35829,-6.2,54.0,4.1958512720646546e-07
35830,-6.2,55.0,3.0364515998696307e-07
35831,-6.2,56.0,2.18574184769156e-07
35832,-6.2,57.0,1.5650116252905044e-07
35833,-6.2,58.0,1.1146087344360983e-07
35834,-6.2,59.0,7.896115131744888e-08
35835,-6.2,60.0,5.564045145909366e-08
35836,-6.2,61.0,3.899904314079473e-08
35837,-6.2,62.0,2.7189635412308166e-08
35838,-6.2,63.0,1.8855538397644688e-08
35839,-6.2,64.0,1.3006504883600348e-08
35840,-6.2,65.0,8.924181478673103e-09
35841,-6.2,66.0,6.090631028761166e-09
35842,-6.2,67.0,4.134683766068267e-09
35843,-6.2,68.0,2.791955018458546e-09
35844,-6.2,69.0,1.8752563480930584e-09
35845,-6.2,70.0,1.2528497198871937e-09
35846,-6.2,71.0,8.325751119235374e-10
35847,-6.2,72.0,5.503436713277178e-10
35848,-6.2,73.0,3.618517162346043e-10
35849,-6.2,74.0,2.366537576292471e-10
35850,-6.1,-75.0,1.7990814550830273e-08
35851,-6.1,-74.0,2.590127085155729e-08
35852,-6.1,-73.0,3.709175883027775e-08
35853,-6.1,-72.0,5.2834778230000135e-08
35854,-6.1,-71.0,7.485976472549467e-08
35855,-6.1,-70.0,1.0550259316589136e-07
35856,-6.1,-69.0,1.478985507473024e-07
35857,-6.1,-68.0,2.0622951000604947e-07
35858,-6.1,-67.0,2.860380501775158e-07
35859,-6.1,-66.0,3.9462347399040515e-07
35860,-6.1,-65.0,5.415369935209435e-07
35861,-6.1,-64.0,7.391957327192034e-07
35862,-6.1,-63.0,1.0036375004527432e-06
35863,-6.1,-62.0,1.3554403710858622e-06
35864,-6.1,-61.0,1.8208327696487533e-06
35865,-6.1,-60.0,2.4330207476246205e-06
35866,-6.1,-59.0,3.2337591568678928e-06
35867,-6.1,-58.0,4.275192140933238e-06
35868,-6.1,-57.0,5.621985384157817e-06
35869,-6.1,-56.0,7.353767481813599e-06
35870,-6.1,-55.0,9.567890204262098e-06
35871,-6.1,-54.0,1.2382506926423231e-05
35872,-6.1,-53.0,1.593995473280449e-05
35873,-6.1,-52.0,2.0410408428272176e-05
35874,-6.1,-51.0,2.5995753759538534e-05
35875,-6.1,-50.0,3.293360263802595e-05
35876,-6.1,-49.0,4.1501345339838324e-05
35877,-6.1,-48.0,5.2020104866395895e-05
35878,-6.1,-47.0,6.486087229008597e-05
35879,-6.1,-46.0,8.175636017666533e-05
35880,-6.1,-45.0,0.00021720883159335566
35881,-6.1,-44.0,0.00187060141236065
35882,-6.1,-43.0,0.004570636666542696
35883,-6.1,-42.0,0.00386549506057048
35884,-6.1,-41.0,0.00509613603587177
35885,-6.1,-40.0,0.0023541650944653276
35886,-6.1,-39.0,0.0027165030374162423
35887,-6.1,-38.0,0.005955101414029998
35888,-6.1,-37.0,0.0027143805175794556
35889,-6.1,-36.0,0.0008615967626958858
35890,-6.1,-35.0,0.0034450483983942464
35891,-6.1,-34.0,0.00767802798549479
35892,-6.1,-33.0,0.003880876907068057
35893,-6.1,-32.0,0.004510965736933461
35894,-6.1,-31.0,0.009385534638866683
35895,-6.1,-30.0,0.0048782087616451465
35896,-6.1,-29.0,0.00567731514932792
35897,-6.1,-28.0,0.01154671167884355
35898,-6.1,-27.0,0.005816196714396145
35899,-6.1,-26.0,0.002577343641346971
35900,-6.1,-25.0,0.007444203081214159
35901,-6.1,-24.0,0.015359471716476359
35902,-6.1,-23.0,0.008335544045717659
35903,-6.1,-22.0,0.009737162645524485
35904,-6.1,-21.0,0.0191352231962826
35905,-6.1,-20.0,0.009877581122231376
35906,-6.1,-19.0,0.004630462095639349
35907,-6.1,-18.0,0.01275397143951481
35908,-6.1,-17.0,0.02597834436386661
35909,-6.1,-16.0,0.014005719712738278
35910,-6.1,-15.0,0.01674915341662417
35911,-6.1,-14.0,0.033279463631250616
35912,-6.1,-13.0,0.01655808457754455
35913,-6.1,-12.0,0.007083498072136842
35914,-6.1,-11.0,0.023097934078633604
35915,-6.1,-10.0,0.04921599282371917
35916,-6.1,-9.0,0.025249221734416544
35917,-6.1,-8.0,0.035438038001650275
35918,-6.1,-7.0,0.07606577966116927
35919,-6.1,-6.0,0.039902079840095105
35920,-6.1,-5.0,0.01029068425779062
35921,-6.1,-4.0,0.029499637927421014
35922,-6.1,-3.0,0.06294048261163959
35923,-6.1,-2.0,0.029265619008128848
35924,-6.1,-1.0,0.007622368510056321
35925,-6.1,0.0,0.0006697815682785144
35926,-6.1,1.0,0.006833092150956053
35927,-6.1,2.0,0.018427481091794533
35928,-6.1,3.0,0.036585586149628514
35929,-6.1,4.0,0.017828091640842425
35930,-6.1,5.0,0.006342504110047395
35931,-6.1,6.0,0.013625973326541453
35932,-6.1,7.0,0.02642178994578632
35933,-6.1,8.0,0.013442496669553074
35934,-6.1,9.0,0.011447207746441443
35935,-6.1,10.0,0.020968182588327902
35936,-6.1,11.0,0.010219583382214667
35937,-6.1,12.0,0.003631294930988187
35938,-6.1,13.0,0.007944678802634629
35939,-6.1,14.0,0.015557794377397568
35940,-6.1,15.0,0.007725246792136987
35941,-6.1,16.0,0.006621626662118437
35942,-6.1,17.0,0.012527709376707852
35943,-6.1,18.0,0.005847928551951506
35944,-6.1,19.0,0.0017625827985445247
35945,-6.1,20.0,0.004563522698932029
35946,-6.1,21.0,0.00949173525861752
35947,-6.1,22.0,0.0044803693719971125
35948,-6.1,23.0,0.0038564225789753407
35949,-6.1,24.0,0.007791579101456889
35950,-6.1,25.0,0.0034295064301445985
35951,-6.1,26.0,0.0007763691348002011
35952,-6.1,27.0,0.0027126272135102303
35953,-6.1,28.0,0.006084116049318331
35954,-6.1,29.0,0.002736766384078923
35955,-6.1,30.0,0.0023770153778026023
35956,-6.1,31.0,0.005116703706418858
35957,-6.1,32.0,0.0021519174327146386
35958,-6.1,33.0,0.0003581709798896259
35959,-6.1,34.0,0.0017400810569332458
35960,-6.1,35.0,0.004121868309452656
35961,-6.1,36.0,0.0018025320123307557
35962,-6.1,37.0,0.0015833134967962212
35963,-6.1,38.0,0.003540138608146476
35964,-6.1,39.0,0.0015381081131888934
35965,-6.1,40.0,0.0013569812978115668
35966,-6.1,41.0,0.0030591252181011975
35967,-6.1,42.0,0.0012517051065457612
35968,-6.1,43.0,9.415260752613826e-05
35969,-6.1,44.0,9.047017657104235e-06
35970,-6.1,45.0,6.19608979347566e-06
35971,-6.1,46.0,4.705365133571835e-06
35972,-6.1,47.0,3.555314809466208e-06
35973,-6.1,48.0,2.672083272867965e-06
35974,-6.1,49.0,1.9976014031671393e-06
35975,-6.1,50.0,1.48543762257867e-06
35976,-6.1,51.0,1.0987189115648503e-06
35977,-6.1,52.0,8.08360832815226e-07
35978,-6.1,53.0,5.91575690367291e-07
35979,-6.1,54.0,4.3062744047352193e-07
35980,-6.1,55.0,3.118023278332656e-07
35981,-6.1,56.0,2.2456560335654914e-07
35982,-6.1,57.0,1.608767627124808e-07
35983,-6.1,58.0,1.1463825747057356e-07
35984,-6.1,59.0,8.12553548348336e-08
35985,-6.1,60.0,5.728758972089041e-08
35986,-6.1,61.0,4.017494064945203e-08
35987,-6.1,62.0,2.8024383282796408e-08
35988,-6.1,63.0,1.9444778740478e-08
35989,-6.1,64.0,1.3420109666649779e-08
35990,-6.1,65.0,9.21287626812692e-09
35991,-6.1,66.0,6.291012160324798e-09
35992,-6.1,67.0,4.272990446834961e-09
35993,-6.1,68.0,2.8868846348182795e-09
35994,-6.1,69.0,1.9400505470700803e-09
35995,-6.1,70.0,1.296829169406863e-09
35996,-6.1,71.0,8.622607228936781e-10
35997,-6.1,72.0,5.70270026151793e-10
35998,-6.1,73.0,3.751531476421509e-10
35999,-6.1,74.0,2.454837515979627e-10
